Democrats,Republicans,Libertarians,Green,Constitution,Unaffiliated,White,Black,AmericanIndian,Other,Hispanic,Male,Female,UnDisclosedGender,Total,cvap_all_races,Democrats_pct,Republicans_pct,Libertarians_pct,Green_pct,Constitution_pct,Unaffiliated_pct,Total_pct,CountyName
-95.0,81.0,0.0,1.0,-1.0,92.0,10.0,-20.0,1.0,87.0,2.0,22.0,-20.0,76.0,78.0,19935,-0.4765487835465265,0.4063205417607225,0.0,0.005016302984700273,-0.00501630298470028,0.4614998745924268,0.39127163280662103,ANSON
-95.0,83.0,0.0,1.0,-1.0,92.0,10.0,-22.0,1.0,91.0,2.0,23.0,-21.0,78.0,80.0,19935,-0.4765487835465265,0.4163531477301241,0.0,0.005016302984700273,-0.00501630298470028,0.4614998745924268,0.40130423877602084,ANSON
-97.0,89.0,0.0,1.0,-1.0,96.0,10.0,-20.0,1.0,97.0,2.0,22.0,-18.0,84.0,88.0,19935,-0.48658138951592633,0.4464509656383253,0.0,0.005016302984700273,-0.00501630298470028,0.4815650865312264,0.4414346626536343,ANSON
-101.0,89.0,0.0,1.0,-1.0,98.0,9.0,-22.0,1.0,98.0,2.0,19.0,-17.0,84.0,86.0,19935,-0.506646601454726,0.4464509656383253,0.0,0.005016302984700273,-0.00501630298470028,0.49159769250062624,0.43140205668422027,ANSON
-111.0,105.0,1.0,1.0,-1.0,107.0,8.0,-30.0,1.0,123.0,2.0,18.0,-24.0,108.0,102.0,19935,-0.5568096313017321,0.5267118133935291,0.005016302984700294,0.005016302984700273,-0.00501630298470028,0.5367444193629289,0.511662904439433,ANSON
-115.0,116.0,1.0,1.0,-1.0,109.0,10.0,-27.0,1.0,127.0,2.0,19.0,-24.0,116.0,111.0,19935,-0.5768748432405317,0.5818911462252316,0.005016302984700294,0.005016302984700273,-0.00501630298470028,0.5467770253323287,0.5568096313017321,ANSON
-112.0,125.0,1.0,1.0,-1.0,108.0,11.0,-24.0,1.0,134.0,2.0,21.0,-25.0,126.0,122.0,19935,-0.561825934286432,0.6270378730875343,0.005016302984700294,0.005016302984700273,-0.00501630298470028,0.5417607223476288,0.6119889641334311,ANSON
-106.0,125.0,1.0,1.0,-1.0,112.0,9.0,-24.0,1.0,146.0,2.0,20.0,-26.0,138.0,132.0,19935,-0.5317281163782255,0.6270378730875343,0.005016302984700294,0.005016302984700273,-0.00501630298470028,0.561825934286432,0.6621519939804443,ANSON
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASHE
-5.0,0.0,0.0,0.0,0.0,-1.0,-9.0,0.0,0.0,3.0,0.0,-4.0,-4.0,2.0,-6.0,21275,-0.023501762632196943,0.0,0.0,0.0,0.0,-0.0047003525264379675,-0.02820211515863491,ASHE
-1.0,1.0,0.0,0.0,0.0,2.0,-9.0,0.0,0.0,11.0,0.0,-2.0,0.0,4.0,2.0,21275,-0.0047003525264379675,0.00470035252644152,0.0,0.0,0.0,0.009400705052879488,0.00940070505286883,ASHE
-1.0,1.0,0.0,0.0,0.0,2.0,-9.0,0.0,0.0,11.0,0.0,-2.0,0.0,4.0,2.0,21275,-0.0047003525264379675,0.00470035252644152,0.0,0.0,0.0,0.009400705052879488,0.00940070505286883,ASHE
-2.0,1.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,11.0,0.0,-2.0,-3.0,4.0,-1.0,21275,-0.009400705052879488,0.00470035252644152,0.0,0.0,0.0,0.0,-0.00470035252644152,ASHE
-1.0,-1.0,0.0,0.0,-2.0,-2.0,-24.0,0.0,0.0,18.0,1.0,-4.0,-7.0,5.0,-6.0,21275,-0.0047003525264379675,-0.00470035252644152,0.0,0.0,-0.009400705052878967,-0.009400705052879488,-0.02820211515863491,ASHE
-1.0,-3.0,-1.0,0.0,-2.0,-6.0,-29.0,0.0,0.0,16.0,1.0,-6.0,-10.0,3.0,-13.0,21275,-0.0047003525264379675,-0.014101057579317455,-0.004700352526439522,0.0,-0.009400705052878967,-0.02820211515863491,-0.06110458284371134,ASHE
14.0,82.0,0.0,0.0,0.0,46.0,86.0,2.0,1.0,53.0,8.0,65.0,45.0,32.0,142.0,21275,0.06580493537015286,0.38542890716803413,0.0,0.0,0.0,0.21621621621621756,0.6674500587543974,ASHE
0.0,83.0,0.0,0.0,0.0,51.0,69.0,2.0,1.0,62.0,8.0,58.0,35.0,41.0,134.0,21275,0.0,0.39012925969447565,0.0,0.0,0.0,0.2397179788484145,0.6298472385428937,ASHE
-6.0,82.0,0.0,0.0,0.0,45.0,57.0,2.0,1.0,61.0,7.0,49.0,31.0,41.0,121.0,21275,-0.028202115158638463,0.38542890716803413,0.0,0.0,0.0,0.2115158636897796,0.5687426556991682,ASHE
-10.0,72.0,0.0,0.0,0.0,39.0,37.0,2.0,1.0,61.0,7.0,39.0,21.0,41.0,101.0,21275,-0.047003525264393886,0.33842538190364024,0.0,0.0,0.0,0.18331374853114113,0.4747356051703804,ASHE
-11.0,69.0,0.0,0.0,0.0,36.0,30.0,2.0,2.0,60.0,7.0,37.0,16.0,41.0,94.0,21275,-0.051703877790835406,0.3243243243243228,0.0,0.0,0.0,0.16921269095182367,0.44183313748530395,ASHE
-5.0,98.0,0.0,0.0,0.0,59.0,52.0,2.0,2.0,96.0,7.0,43.0,33.0,76.0,152.0,21275,-0.023501762632196943,0.46063454759107003,0.0,0.0,0.0,0.2773207990599289,0.7144535840187984,ASHE
-11.0,108.0,1.0,0.0,0.0,65.0,52.0,2.0,2.0,107.0,7.0,42.0,35.0,86.0,163.0,21275,-0.051703877790835406,0.5076380728554639,0.004700352526439466,0.0,0.0,0.30552291421856737,0.7661574618096267,ASHE
-9.0,106.0,1.0,0.0,0.0,66.0,49.0,2.0,2.0,111.0,7.0,43.0,31.0,90.0,164.0,21275,-0.04230317273795592,0.498237367802588,0.004700352526439466,0.0,0.0,0.31022326674500533,0.7708578143360683,ASHE
-16.0,117.0,2.0,0.0,0.0,67.0,52.0,2.0,2.0,114.0,7.0,43.0,33.0,94.0,170.0,21275,-0.07520564042303235,0.5499412455934163,0.009400705052878933,0.0,0.0,0.31492361927144685,0.7990599294947032,ASHE
-15.0,122.0,1.0,0.0,0.0,77.0,60.0,3.0,2.0,120.0,7.0,50.0,35.0,100.0,185.0,21275,-0.07050528789659083,0.5734430082256168,0.004700352526439466,0.0,0.0,0.36192714453584074,0.8695652173912976,ASHE
-12.0,132.0,1.0,0.0,1.0,83.0,68.0,4.0,1.0,132.0,8.0,59.0,36.0,110.0,205.0,21275,-0.056404230317273374,0.6204465334900107,0.004700352526439466,0.0,0.00470035252643948,0.3901292596944792,0.9635722679200853,ASHE
-22.0,150.0,1.0,0.0,1.0,85.0,76.0,3.0,0.0,136.0,8.0,64.0,38.0,113.0,215.0,21275,-0.10340775558166726,0.7050528789659225,0.004700352526439466,0.0,0.00470035252643948,0.3995299647473587,1.0105757931844863,ASHE
-21.0,151.0,1.0,0.0,1.0,86.0,77.0,3.0,0.0,138.0,8.0,64.0,39.0,115.0,218.0,21275,-0.09870740305522929,0.709753231492364,0.004700352526439466,0.0,0.00470035252643948,0.40423031727379666,1.0246768507637967,ASHE
-22.0,154.0,1.0,0.0,1.0,94.0,79.0,5.0,0.0,144.0,8.0,64.0,43.0,121.0,228.0,21275,-0.10340775558166726,0.7238542890716815,0.004700352526439466,0.0,0.00470035252643948,0.44183313748531106,1.0716803760281977,ASHE
-27.0,167.0,1.0,0.0,1.0,103.0,85.0,5.0,0.0,155.0,8.0,70.0,43.0,132.0,245.0,21275,-0.12690951821386776,0.7849588719153928,0.004700352526439466,0.0,0.00470035252643948,0.484136310223267,1.151586368977675,ASHE
-36.0,179.0,0.0,0.0,1.0,119.0,83.0,1.0,0.0,179.0,8.0,68.0,38.0,157.0,263.0,21275,-0.16921269095182012,0.8413631022326697,0.0,0.0,0.00470035252643948,0.5593419506462993,1.2361927144535798,ASHE
-39.0,185.0,1.0,0.0,2.0,122.0,76.0,1.0,0.0,194.0,8.0,63.0,40.0,168.0,271.0,21275,-0.18331374853114113,0.8695652173913047,0.004700352526439466,0.0,0.009400705052878967,0.5734430082256168,1.2737955346650978,ASHE
-45.0,192.0,1.0,0.0,2.0,124.0,65.0,3.0,0.0,206.0,9.0,58.0,37.0,179.0,274.0,21275,-0.21151586368977604,0.9024676850763811,0.004700352526439466,0.0,0.009400705052878967,0.5828437132784963,1.2878965922444081,ASHE
-52.0,217.0,1.0,0.0,2.0,143.0,80.0,3.0,0.0,228.0,9.0,68.0,45.0,198.0,311.0,21275,-0.24441833137485247,1.0199764982373694,0.004700352526439466,0.0,0.009400705052878967,0.6721504112808461,1.4618096357226733,ASHE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVERY
2.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,7.0,14402,0.013886960144425586,0.03471740036106041,0.0,0.0,0.0,0.0,0.048604360505478894,AVERY
1.0,5.0,0.0,0.0,0.0,-1.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,5.0,14402,0.006943480072212793,0.03471740036106041,0.0,0.0,0.0,-0.006943480072212793,0.03471740036106041,AVERY
2.0,9.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,4.0,0.0,6.0,8.0,2.0,16.0,14402,0.013886960144425586,0.062491320649911586,0.0,0.0,0.0,0.03471740036106041,0.11109568115539048,AVERY
0.0,8.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,4.0,0.0,4.0,5.0,2.0,11.0,14402,0.0,0.055547840577702345,0.0,0.0,0.0,0.02083044021663838,0.07637828079433007,AVERY
-1.0,7.0,0.0,0.0,0.0,-6.0,-7.0,1.0,-1.0,7.0,-1.0,-2.0,1.0,1.0,0.0,14402,-0.006943480072211017,0.048604360505486,0.0,0.0,0.0,-0.041660880433273206,0.0,AVERY
-2.0,7.0,0.0,0.0,0.0,-8.0,-10.0,1.0,-1.0,7.0,-1.0,-2.0,-2.0,1.0,-3.0,14402,-0.01388696014442381,0.048604360505486,0.0,0.0,0.0,-0.05554784057769524,-0.020830440216641932,AVERY
-5.0,6.0,0.0,0.0,0.0,-11.0,-16.0,1.0,-1.0,6.0,-1.0,-5.0,-5.0,0.0,-10.0,14402,-0.03471740036106041,0.04166088043327676,0.0,0.0,0.0,-0.07637828079433362,-0.06943480072212083,AVERY
-7.0,4.0,0.0,0.0,0.0,-12.0,-20.0,0.0,-1.0,6.0,-1.0,-7.0,-8.0,0.0,-15.0,14402,-0.04860436050548422,0.027773920288851173,0.0,0.0,0.0,-0.08332176086654641,-0.10415220108318124,AVERY
-7.0,3.0,0.0,0.0,0.0,-12.0,-21.0,0.0,-1.0,6.0,-1.0,-7.0,-9.0,0.0,-16.0,14402,-0.04860436050548422,0.020830440216641932,0.0,0.0,0.0,-0.08332176086654641,-0.11109568115540469,AVERY
-9.0,0.0,0.0,0.0,0.0,-14.0,-28.0,0.0,-1.0,6.0,-1.0,-10.0,-13.0,0.0,-23.0,14402,-0.06249132064990981,0.0,0.0,0.0,0.0,-0.09720872101096845,-0.15970004166088358,AVERY
-10.0,-2.0,0.0,0.0,0.0,-15.0,-32.0,0.0,-1.0,6.0,-1.0,-10.0,-17.0,0.0,-27.0,14402,-0.06943480072212083,-0.013886960144425586,0.0,0.0,0.0,-0.10415220108318124,-0.18747396194973476,AVERY
-10.0,-2.0,0.0,0.0,0.0,-15.0,-32.0,0.0,-1.0,6.0,-1.0,-10.0,-17.0,0.0,-27.0,14402,-0.06943480072212083,-0.013886960144425586,0.0,0.0,0.0,-0.10415220108318124,-0.18747396194973476,AVERY
-10.0,-3.0,0.0,0.0,0.0,-16.0,-34.0,0.0,-1.0,6.0,-1.0,-11.0,-18.0,0.0,-29.0,14402,-0.06943480072212083,-0.020830440216634827,0.0,0.0,0.0,-0.11109568115539403,-0.20136092209415324,AVERY
-11.0,-6.0,0.0,0.0,0.0,-18.0,-38.0,0.0,-1.0,4.0,-1.0,-14.0,-21.0,0.0,-35.0,14402,-0.07637828079433362,-0.041660880433269654,0.0,0.0,0.0,-0.12498264129981962,-0.2430218025274371,AVERY
-14.0,-27.0,0.0,0.0,0.0,-32.0,-75.0,0.0,-1.0,3.0,-1.0,-41.0,-32.0,0.0,-73.0,14402,-0.09720872101097022,-0.18747396194972765,0.0,0.0,0.0,-0.22219136231078807,-0.5068740452714877,AVERY
-14.0,-28.0,0.0,0.0,0.0,-33.0,-76.0,0.0,-1.0,2.0,-1.0,-42.0,-33.0,0.0,-75.0,14402,-0.09720872101097022,-0.1944174420219369,0.0,0.0,0.0,-0.22913484238300086,-0.5207610054159204,AVERY
-14.0,-30.0,0.0,0.0,0.0,-35.0,-80.0,0.0,-1.0,2.0,-1.0,-43.0,-36.0,0.0,-79.0,14402,-0.09720872101097022,-0.20830440216636248,0.0,0.0,0.0,-0.24302180252742644,-0.5485349257047716,AVERY
-15.0,-30.0,0.0,0.0,0.0,-38.0,-84.0,0.0,-1.0,2.0,-1.0,-43.0,-40.0,0.0,-83.0,14402,-0.10415220108318302,-0.20830440216636248,0.0,0.0,0.0,-0.26385224274406127,-0.5763088459936228,AVERY
-15.0,-31.0,0.0,0.0,0.0,-39.0,-86.0,0.0,-1.0,2.0,-1.0,-44.0,-41.0,0.0,-85.0,14402,-0.10415220108318302,-0.21524788223857882,0.0,0.0,0.0,-0.27079572281627406,-0.5901958061380412,AVERY
-16.0,-37.0,0.0,0.0,0.0,-41.0,-94.0,0.0,-1.0,1.0,-1.0,-43.0,-51.0,0.0,-94.0,14402,-0.11109568115539403,-0.2569087626718485,0.0,0.0,0.0,-0.28468268296069965,-0.6526871267879528,AVERY
-16.0,-37.0,0.0,0.0,0.0,-42.0,-95.0,0.0,-1.0,1.0,-1.0,-43.0,-52.0,0.0,-95.0,14402,-0.11109568115539403,-0.2569087626718485,0.0,0.0,0.0,-0.29162616303291244,-0.6596306068601621,AVERY
-6.0,16.0,0.0,0.0,1.0,0.0,-32.0,1.0,-1.0,43.0,0.0,-10.0,-20.0,41.0,11.0,14402,-0.041660880433273206,0.11109568115539759,0.0,0.0,0.006943480072212193,0.0,0.07637828079433007,AVERY
9.0,67.0,1.0,1.0,1.0,41.0,29.0,2.0,0.0,89.0,1.0,24.0,17.0,79.0,120.0,14402,0.06249132064990981,0.46521316483821806,0.0069434800722121826,0.006943480072212193,0.006943480072212193,0.28468268296069965,0.8332176086654641,AVERY
13.0,104.0,0.0,1.0,1.0,69.0,71.0,2.0,0.0,115.0,3.0,48.0,33.0,107.0,188.0,14402,0.0902652409387592,0.7221219275100665,0.0,0.006943480072212193,0.006943480072212193,0.4791001249826401,1.3053742535758914,AVERY
17.0,114.0,0.0,1.0,1.0,73.0,78.0,2.0,0.0,126.0,3.0,51.0,38.0,117.0,206.0,14402,0.1180391612276086,0.7915567282321945,0.0,0.006943480072212193,0.006943480072212193,0.5068740452714913,1.4303568948757146,AVERY
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEAUFORT
8.0,5.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,5.0,1.0,4.0,6.0,4.0,14.0,36615,0.021848969001773355,0.013655605626109235,0.0,0.0,0.0,0.0027311211252225576,0.038235695753115806,BEAUFORT
7.0,4.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,5.0,1.0,4.0,5.0,3.0,12.0,36615,0.019117847876550798,0.010924484500886678,0.0,0.0,0.0,0.0027311211252225576,0.03277345350267069,BEAUFORT
6.0,5.0,0.0,0.0,0.0,1.0,10.0,-5.0,0.0,7.0,0.0,4.0,3.0,5.0,12.0,36615,0.01638672675132824,0.013655605626109235,0.0,0.0,0.0,0.0027311211252225576,0.03277345350267069,BEAUFORT
3.0,3.0,0.0,0.0,0.0,-3.0,5.0,-8.0,0.0,6.0,0.0,1.0,-2.0,4.0,3.0,36615,0.008193363375660567,0.00819336337566412,0.0,0.0,0.0,-0.00819336337566412,0.008193363375667673,BEAUFORT
-24.0,92.0,-4.0,2.0,2.0,95.0,90.0,12.0,0.0,61.0,4.0,55.0,57.0,51.0,163.0,36615,-0.06554690700532717,0.2512631435204149,-0.010924484500887621,0.005462242250443807,0.005462242250443807,0.2594565068960826,0.4451727434111774,BEAUFORT
-50.0,87.0,-4.0,2.0,2.0,85.0,63.0,-10.0,-1.0,70.0,2.0,32.0,33.0,57.0,122.0,36615,-0.13655605626109946,0.23760753789430566,-0.010924484500887621,0.005462242250443807,0.005462242250443807,0.23214529564386055,0.33319677727708097,BEAUFORT
-59.0,95.0,-4.0,2.0,2.0,79.0,58.0,-14.0,-1.0,72.0,0.0,26.0,26.0,63.0,115.0,36615,-0.16113614638809537,0.259456506896079,-0.010924484500887621,0.005462242250443807,0.005462242250443807,0.21575856889252876,0.31407892940052307,BEAUFORT
-61.0,96.0,-3.0,2.0,2.0,82.0,55.0,-13.0,-1.0,77.0,1.0,24.0,25.0,69.0,118.0,36615,-0.16659838863854048,0.2621876280213016,-0.008193363375665674,0.005462242250443807,0.005462242250443807,0.22395193226819643,0.32227229277619074,BEAUFORT
-80.0,88.0,-3.0,3.0,2.0,79.0,26.0,-22.0,-1.0,86.0,1.0,7.0,0.0,82.0,89.0,36615,-0.21848969001775487,0.24033865901952467,-0.008193363375665674,0.008193363375665712,0.005462242250443807,0.21575856889252876,0.24306978014475078,BEAUFORT
-87.0,91.0,-3.0,3.0,2.0,93.0,25.0,-22.0,-1.0,97.0,1.0,5.0,-7.0,101.0,99.0,36615,-0.23760753789430566,0.24853202239519234,-0.008193363375665674,0.008193363375665712,0.005462242250443807,0.25399426464563746,0.27038099139697636,BEAUFORT
-98.0,99.0,-3.0,3.0,2.0,88.0,20.0,-33.0,-1.0,105.0,0.0,-7.0,-13.0,111.0,91.0,36615,-0.2676498702717467,0.2703809913969657,-0.008193363375665674,0.008193363375665712,0.005462242250443807,0.24033865901952822,0.2485320223951959,BEAUFORT
-99.0,105.0,-3.0,3.0,2.0,87.0,23.0,-35.0,-1.0,108.0,0.0,-6.0,-13.0,114.0,95.0,36615,-0.27038099139696925,0.2867677181482975,-0.008193363375665674,0.008193363375665712,0.005462242250443807,0.23760753789430566,0.2594565068960861,BEAUFORT
-101.0,116.0,-3.0,3.0,3.0,92.0,30.0,-35.0,-1.0,116.0,1.0,-1.0,-11.0,122.0,110.0,36615,-0.27584323364741437,0.3168100505257385,-0.008193363375665674,0.008193363375665712,0.008193363375665709,0.2512631435204149,0.3004233237744103,BEAUFORT
-103.0,128.0,-4.0,3.0,3.0,96.0,41.0,-38.0,-1.0,121.0,3.0,1.0,-6.0,128.0,123.0,36615,-0.2813054758978595,0.3495835040284021,-0.010924484500887621,0.008193363375665712,0.008193363375665709,0.2621876280213016,0.3359278984022893,BEAUFORT
-103.0,135.0,-4.0,4.0,3.0,97.0,48.0,-38.0,-1.0,123.0,4.0,6.0,-4.0,130.0,132.0,36615,-0.2813054758978595,0.36870135190495645,-0.010924484500887621,0.010924484500887614,0.008193363375665709,0.26491874914652414,0.36050798852929233,BEAUFORT
-116.0,146.0,-4.0,4.0,3.0,108.0,46.0,-38.0,-1.0,134.0,6.0,13.0,-9.0,137.0,141.0,36615,-0.3168100505257456,0.3987436842823975,-0.010924484500887621,0.010924484500887614,0.008193363375665709,0.29496108152396516,0.38508807865629535,BEAUFORT
-112.0,166.0,-3.0,4.0,3.0,123.0,62.0,-35.0,-1.0,155.0,5.0,21.0,3.0,157.0,181.0,36615,-0.3058855660248554,0.4533661067868344,-0.008193363375665674,0.010924484500887614,0.008193363375665709,0.33592789840229287,0.49433292366516923,BEAUFORT
-113.0,183.0,-3.0,4.0,4.0,138.0,79.0,-38.0,-1.0,173.0,6.0,30.0,7.0,176.0,213.0,36615,-0.30861668715007795,0.49979516591560724,-0.008193363375665674,0.010924484500887614,0.010924484500887614,0.3768947152806241,0.5817287996722627,BEAUFORT
-111.0,186.0,-3.0,4.0,4.0,137.0,84.0,-39.0,-1.0,173.0,6.0,31.0,7.0,179.0,217.0,36615,-0.30315444489963284,0.5079885292912714,-0.008193363375665674,0.010924484500887614,0.010924484500887614,0.37416359415540157,0.5926532841731529,BEAUFORT
-109.0,202.0,-3.0,5.0,5.0,155.0,99.0,-34.0,-1.0,191.0,6.0,44.0,13.0,198.0,255.0,36615,-0.2976922026491877,0.5516864672948216,-0.008193363375665674,0.01365560562610952,0.01365560562610952,0.4233237744093934,0.6964358869315816,BEAUFORT
-111.0,202.0,-3.0,5.0,6.0,161.0,95.0,-36.0,-1.0,202.0,7.0,36.0,16.0,208.0,260.0,36615,-0.30315444489963284,0.5516864672948216,-0.008193363375665674,0.01365560562610952,0.016386726751331418,0.4397105011607252,0.7100914925576944,BEAUFORT
-105.0,225.0,1.0,4.0,6.0,182.0,113.0,-35.0,-1.0,236.0,9.0,42.0,26.0,245.0,313.0,36615,-0.2867677181483046,0.6145022531749262,0.002731121125221947,0.010924484500887614,0.016386726751331418,0.4970640447903847,0.8548409121944616,BEAUFORT
-124.0,235.0,0.0,4.0,6.0,185.0,94.0,-39.0,-1.0,252.0,9.0,34.0,0.0,272.0,306.0,36615,-0.338659019527519,0.6418134644271447,0.0,0.010924484500887614,0.016386726751331418,0.5052574081660524,0.8357230643179037,BEAUFORT
-135.0,247.0,0.0,4.0,6.0,184.0,74.0,-42.0,-1.0,275.0,11.0,18.0,-10.0,298.0,306.0,36615,-0.36870135190496,0.6745869179298083,0.0,0.010924484500887614,0.016386726751331418,0.5025262870408298,0.8357230643179037,BEAUFORT
-146.0,278.0,0.0,5.0,6.0,183.0,74.0,-44.0,-1.0,297.0,11.0,14.0,-12.0,324.0,326.0,36615,-0.39874368428240103,0.7592516728116863,0.0,0.01365560562610952,0.016386726751331418,0.49979516591560724,0.8903454868223406,BEAUFORT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BERTIE
-7.0,1.0,0.0,0.0,0.0,-4.0,-6.0,-5.0,0.0,1.0,0.0,-4.0,-5.0,-1.0,-10.0,16024,-0.04368447329006386,0.006240639041438456,0.0,0.0,0.0,-0.02496255616575027,-0.06240639041438101,BERTIE
-1.0,1.0,0.0,0.0,0.0,-6.0,-6.0,-2.0,0.0,2.0,0.0,-4.0,-2.0,0.0,-6.0,16024,-0.00624063904143668,0.006240639041438456,0.0,0.0,0.0,-0.037443834248627184,-0.03744383424862008,BERTIE
0.0,0.0,0.0,0.0,0.0,-6.0,-6.0,-2.0,0.0,2.0,0.0,-4.0,-2.0,0.0,-6.0,16024,0.0,0.0,0.0,0.0,0.0,-0.037443834248627184,-0.03744383424862008,BERTIE
0.0,0.0,0.0,0.0,0.0,-5.0,-7.0,-1.0,0.0,3.0,0.0,-3.0,-2.0,0.0,-5.0,16024,0.0,0.0,0.0,0.0,0.0,-0.03120319520718695,-0.0312031952071834,BERTIE
13.0,5.0,-1.0,0.0,0.0,1.0,-1.0,10.0,0.0,9.0,0.0,7.0,7.0,4.0,18.0,16024,0.08112830753869105,0.031203195207190504,-0.006240639041437845,0.0,0.0,0.006240639041440232,0.11233150274588866,BERTIE
-6.0,13.0,-1.0,0.0,0.0,44.0,8.0,23.0,0.0,19.0,0.0,18.0,15.0,17.0,50.0,16024,-0.037443834248627184,0.08112830753869282,-0.006240639041437845,0.0,0.0,0.2745881178232672,0.31203195207189083,BERTIE
-10.0,14.0,-2.0,0.0,0.0,41.0,6.0,18.0,0.0,19.0,0.0,20.0,6.0,17.0,43.0,16024,-0.0624063904143739,0.08736894658013128,-0.01248127808287569,0.0,0.0,0.2558662006989536,0.26834747878183407,BERTIE
-23.0,11.0,-1.0,0.0,0.0,44.0,3.0,9.0,0.0,19.0,0.0,17.0,-2.0,16.0,31.0,16024,-0.14353469795306495,0.06864702945581769,-0.006240639041437845,0.0,0.0,0.2745881178232672,0.1934598102845797,BERTIE
-20.0,13.0,-1.0,0.0,0.0,42.0,4.0,9.0,0.0,21.0,0.0,19.0,-2.0,17.0,34.0,16024,-0.12481278082875491,0.08112830753869282,-0.006240639041437845,0.0,0.0,0.2621068397403903,0.21218172740888974,BERTIE
-24.0,15.0,0.0,0.0,0.0,47.0,0.0,8.0,0.0,30.0,0.0,17.0,-5.0,26.0,38.0,16024,-0.14977533699450873,0.09360958562156796,0.0,0.0,0.0,0.2933100349475808,0.23714428357463646,BERTIE
-17.0,16.0,0.0,0.0,0.0,44.0,-3.0,9.0,0.0,37.0,0.0,14.0,-3.0,32.0,43.0,16024,-0.10609086370443777,0.09985022466300641,0.0,0.0,0.0,0.2745881178232672,0.26834747878183407,BERTIE
-24.0,17.0,0.0,0.0,0.0,43.0,-6.0,5.0,0.0,37.0,0.0,11.0,-7.0,32.0,36.0,16024,-0.14977533699450873,0.10609086370444487,0.0,0.0,0.0,0.26834747878182696,0.2246630054917631,BERTIE
-34.0,16.0,0.0,0.0,0.0,40.0,-12.0,-3.0,0.0,37.0,0.0,3.0,-16.0,35.0,22.0,16024,-0.21218172740888264,0.09985022466300641,0.0,0.0,0.0,0.24962556165751337,0.13729405891163537,BERTIE
-40.0,17.0,0.0,0.0,0.0,40.0,-13.0,-9.0,0.0,39.0,0.0,0.0,-20.0,37.0,17.0,16024,-0.24962556165750982,0.10609086370444487,0.0,0.0,0.0,0.24962556165751337,0.10609086370445198,BERTIE
-41.0,19.0,0.0,0.0,0.0,41.0,-12.0,-10.0,0.0,41.0,0.0,0.0,-20.0,39.0,19.0,16024,-0.2558662006989465,0.11857214178732,0.0,0.0,0.0,0.2558662006989536,0.11857214178732534,BERTIE
-44.0,22.0,1.0,0.0,0.0,43.0,-15.0,-8.0,0.0,45.0,0.0,1.0,-23.0,44.0,22.0,16024,-0.27458811782326364,0.1372940589116336,0.006240639041437845,0.0,0.0,0.26834747878182696,0.13729405891163537,BERTIE
-55.0,22.0,2.0,0.0,0.0,40.0,-23.0,-14.0,0.0,46.0,0.0,-6.0,-29.0,44.0,9.0,16024,-0.34323514727908133,0.1372940589116336,0.01248127808287569,0.0,0.0,0.24962556165751337,0.05616575137294433,BERTIE
-69.0,22.0,2.0,0.0,0.0,38.0,-29.0,-26.0,0.0,48.0,0.0,-15.0,-37.0,45.0,-7.0,16024,-0.43060409385920906,0.1372940589116336,0.01248127808287569,0.0,0.0,0.23714428357464,-0.04368447329005676,BERTIE
-71.0,22.0,2.0,0.0,0.0,38.0,-30.0,-27.0,0.0,48.0,0.0,-17.0,-37.0,45.0,-9.0,16024,-0.4430853719420824,0.1372940589116336,0.01248127808287569,0.0,0.0,0.23714428357464,-0.05616575137293012,BERTIE
-68.0,22.0,2.0,0.0,0.0,43.0,-30.0,-19.0,0.0,48.0,0.0,-15.0,-32.0,46.0,-1.0,16024,-0.4243634548177724,0.1372940589116336,0.01248127808287569,0.0,0.0,0.26834747878182696,-0.00624063904143668,BERTIE
-66.0,22.0,2.0,0.0,0.0,44.0,-31.0,-18.0,0.0,51.0,0.0,-15.0,-32.0,49.0,2.0,16024,-0.4118821767348919,0.1372940589116336,0.01248127808287569,0.0,0.0,0.2745881178232672,0.01248127808287336,BERTIE
-74.0,24.0,2.0,0.0,0.0,46.0,-37.0,-21.0,0.0,56.0,1.0,-18.0,-37.0,53.0,-2.0,16024,-0.46180728906639956,0.14977533699450873,0.01248127808287569,0.0,0.0,0.28706939590614056,-0.01248127808287336,BERTIE
